date,min_temperature,max_temperature,avg_temperature,avg_humidity,rainfall,sunshine_duration,max_wind_speed,wind_direction,avg_wind_speed,most_wind_direction
21-05-2018,27,32.8,29.3,75,0,3.6,4,120,1,N
22-05-2018,27,34.6,29.9,73,0,2.5,4,70,1,E
23-05-2018,26,31.8,28.2,81,1.5,5.6,5,350,1,N
24-05-2018,26,33.4,28.9,77,5.5,1,4,120,1,N
25-05-2018,26,31,28.1,82,0.7,4.7,3,110,1,N
26-05-2018,26,34.4,29.5,79,1,0,3,70,1,N
27-05-2018,27,33,29.3,73,0,6.4,4,330,1,N
28-05-2018,27,32.6,29.3,78,0,4,3,310,1,N
29-05-2018,27,33.4,29.2,76,0,3.9,4,150,2,N
30-05-2018,27,33,29.3,74,0,6.2,3,280,1,N
31-05-2018,26,32.8,29.4,76,0,5.7,3,340,1,N
01-06-2018,27,35,29.7,66,0.5,6,3,340,1,N
02-06-2018,27,33.2,29.5,73,0,6.4,4,150,1,N
03-06-2018,27,33.4,29.5,76,0,5.5,3,70,1,E
04-06-2018,26,33,29,78,0,5.2,5,310,1,N
05-06-2018,27,32.4,29.1,81,0,5.5,3,130,1,N
06-06-2018,27,32,29.4,80,0,3.8,4,300,1,N
07-06-2018,28,32.4,29.4,79,0,6,4,100,1,N
08-06-2018,26,32.8,29.2,78,0,0,3,60,1,N
09-06-2018,27,34.4,29.2,78,0,4,5,330,1,N
10-06-2018,27,32.4,29.4,76,0,6.6,3,120,1,N
11-06-2018,27,34.8,30.5,69,0,4.7,4,90,1,N
12-06-2018,26,33.2,28.8,79,0,5.4,4,300,1,N
13-06-2018,26,33.6,29,74,1,4.4,4,150,1,N
14-06-2018,26,33.8,29.4,70,0,6,5,310,1,N
15-06-2018,27,33.8,29.5,69,0,6.5,4,260,1,N
16-06-2018,26,34.2,29.3,74,0,4.2,4,130,1,N
17-06-2018,27,34.2,29.9,69,0,6.5,4,80,2,SE
18-06-2018,27,33.4,29.9,68,0,6.6,4,80,1,N
19-06-2018,25,33.8,28.6,70,0,6.5,4,180,1,N
20-06-2018,26,34.8,29.9,70,0,6,4,60,2,E
21-06-2018,27,33.4,29.4,70,0,3,6,40,2,N
22-06-2018,27,32.6,29,76,0,3,4,110,2,E
23-06-2018,27,33.4,29.5,72,0,5,4,200,1,N
24-06-2018,26,31.8,28,77,0,6,3,280,1,W
25-06-2018,24,29,24.9,89,3.2,2.2,2,220,0,N
26-06-2018,24,29.8,26.2,80,6.7,0,4,330,1,N
27-06-2018,25,32.8,27.8,78,1.1,0.8,3,280,1,N
28-06-2018,25,30.6,27.2,82,0,3,4,160,1,N
29-06-2018,25,31.8,27.6,79,0,2.3,5,320,2,N
30-06-2018,26,31.8,28.4,75,0,6.2,4,320,1,N
01-07-2018,25,31.6,28,76,0,5.3,5,300,1,N
02-07-2018,25,32.6,28.1,75,0,5,3,290,1,N
03-07-2018,26,32.4,28.3,75,0,6.5,3,100,1,N
04-07-2018,26,32,28.3,71,0,5.5,3,290,1,N
05-07-2018,26,32.8,28.4,66,0,2.2,4,310,1,N
06-07-2018,24,33.4,28.1,54,0,6,5,310,1,N
07-07-2018,24,32,27.3,64,0,6.5,3,300,1,N
08-07-2018,24,34.2,28.4,69,0,6.5,3,340,1,N
09-07-2018,25,33,28.4,72,0,6.3,4,320,1,N
10-07-2018,26,32.2,28.8,72,0,4.8,3,300,1,N
11-07-2018,27,31.4,28.6,72,0,1.5,3,310,1,N
12-07-2018,26,32.2,28,67,0,4,3,360,0,N
13-07-2018,25,31.4,27.4,69,0,2.3,4,300,1,N
14-07-2018,25,31.4,28.1,76,0,5.4,4,310,1,N
15-07-2018,25,31.4,27.9,65,0,4.6,4,310,1,N
16-07-2018,25,31.8,27.7,65,0,6.5,4,340,1,N
17-07-2018,24,32.4,27.7,69,0,6,4,260,1,N
18-07-2018,24,31.4,27.9,72,0,3.6,3,340,1,N
19-07-2018,25,32,28.4,75,0,6.5,4,120,1,N
20-07-2018,26,33.4,28.7,74,0,5.2,4,20,2,N
21-07-2018,26,32.2,29.2,71,0,6,4,350,1,N
22-07-2018,27,33.8,29.1,72,0,5.2,4,110,2,E
23-07-2018,25,32.8,28.8,70,0,5.1,4,160,2,N
24-07-2018,26,32.4,28.9,75,0,3,5,320,1,N
25-07-2018,27,33.2,28.7,76,0,4.8,4,90,1,N
26-07-2018,25,32.2,28.4,78,14.5,5,3,310,1,N
27-07-2018,25,33.8,28.7,69,0,6,4,120,1,N
28-07-2018,25,32.8,27.8,66,0,6.9,4,120,1,N
29-07-2018,25,30.4,27.4,71,0,6,5,310,1,N
30-07-2018,24,31.4,27.2,75,0,6.5,4,180,2,S
31-07-2018,24,33.2,27.8,75,0,6.2,5,350,1,N
01-08-2018,25,31.8,27.9,76,0,6.4,2,350,0,N
02-08-2018,25,32.6,27.9,66,0,3,3,180,1,N
03-08-2018,24,32.6,27.6,66,0,6.3,6,200,2,S
04-08-2018,23,31,26.9,66,0,5.8,3,160,1,N
05-08-2018,24,32.2,27.2,64,0,5.4,5,340,2,N
06-08-2018,24,31.8,27.1,62,0,6.3,5,310,1,N
07-08-2018,24,31.8,28.4,65,0,6,4,140,1,N
08-08-2018,25,30.8,27.5,72,0,0.5,3,20,1,N
09-08-2018,25,32,28.3,71,0,1,4,270,2,N
10-08-2018,25,32.8,28.2,72,0,2.2,5,300,2,N
11-08-2018,24,31.8,27.3,77,32.8,5.4,3,350,1,N
12-08-2018,25,30.8,28.1,76,0,5.4,4,70,1,N
13-08-2018,26,32.8,29.7,69,0,6,4,150,1,N
14-08-2018,26,33,28.1,76,0,6.5,4,190,1,N
15-08-2018,25,32.6,28.6,73,0,5.3,4,350,1,N
16-08-2018,26,31.8,28,72,0,6.5,4,350,1,N
17-08-2018,26,31,27.7,71,0,4,5,310,1,N
18-08-2018,25,30,27.1,65,0,6.8,3,10,1,N
19-08-2018,24,33.8,27.8,67,0,6.5,3,100,1,N
20-08-2018,25,34,29,66,0,6.5,4,110,1,N
21-08-2018,25,31.8,28.2,73,0,6.7,4,330,1,N
22-08-2018,26,31.6,28.4,72,0,6.5,4,340,1,N
23-08-2018,26,31.2,28.3,73,0,6.6,5,330,1,N
24-08-2018,26,32.2,28.6,73,0,4.3,3,30,1,N
25-08-2018,27,33,28.9,67,0,5.2,4,90,1,N
26-08-2018,25,33.4,28.8,69,0,6,4,110,2,N
27-08-2018,26,34.2,29.1,68,0,6,4,50,1,N
28-08-2018,26,32,28.6,75,0,7,5,310,2,N
29-08-2018,27,33,28.5,71,0,6.6,5,310,1,N
30-08-2018,27,33.4,29.1,70,0,2.4,4,60,1,N
31-08-2018,26,33.6,28.8,70,0,6.5,3,70,1,N
01-09-2018,24,32.8,27.6,77,10.6,6.2,4,320,2,N
02-09-2018,25,32.2,27.5,80,,4.2,5,310,1,N
03-09-2018,24,31.8,27.8,79,17.6,7.6,8,300,2,N
04-09-2018,26,31.2,27.9,65,0,6,3,300,1,N
05-09-2018,26,31.8,28.5,65,0,6.7,3,120,1,N
06-09-2018,26,34.2,29.8,67,0,6,3,90,1,N
07-09-2018,26,34.6,29.3,68,0,5.6,5,350,1,N
08-09-2018,26,32.4,28.8,72,0,6.6,3,340,1,N
09-09-2018,26,34.6,29.6,62,0,6.4,5,70,1,N
10-09-2018,26,35.2,30,60,0,8.8,4,170,1,N
11-09-2018,26,34.8,29.2,68,0,8.5,5,200,2,S
12-09-2018,25,32.8,29,68,0,8.6,4,310,1,N
13-09-2018,26,32.2,28.1,69,0,8.5,5,310,1,N
14-09-2018,25,31.4,28.1,66,0,5,4,300,1,N
15-09-2018,26,33.2,28.9,65,0,7.5,4,230,1,N
16-09-2018,26,34.2,29,63,0,6.5,7,80,2,E
17-09-2018,25,35.4,29.4,59,0,7.4,4,90,2,E
18-09-2018,25,34.8,30,60,0,8.5,5,110,2,N
19-09-2018,27,31.6,29,69,0,6.6,4,130,1,N
20-09-2018,27,33.4,29.3,67,,0,4,150,1,N
21-09-2018,25,29.2,27.2,79,,2.8,4,130,1,N
22-09-2018,25,33.6,28.4,73,36.6,0,4,310,1,N
23-09-2018,26,32.4,29,70,0,9.2,5,280,2,N
24-09-2018,25,32,28.5,71,0,5,3,300,1,N
25-09-2018,26,31.6,28.6,69,0,9,6,310,2,N
26-09-2018,26,33.2,29.1,65,0,9.3,4,130,2,N
27-09-2018,26,32.6,28.6,71,0,6.8,5,310,2,N
28-09-2018,25,35.4,28.8,69,,7,4,350,1,N
29-09-2018,25,33.5,28.6,67,0,8,4,90,1,N
30-09-2018,26,32,29.2,68,0,8.4,4,10,1,N
01-10-2018,27,33,29.3,71,0,7.6,6,300,2,N
02-10-2018,27,32,29,73,0,6.3,4,150,1,N
03-10-2018,26,32.4,29.4,72,0,5.5,5,290,2,N
04-10-2018,26,33.4,29.5,75,0,6.6,6,350,2,N
05-10-2018,27,34.4,30.8,67,0,6.8,3,110,2,N
06-10-2018,27,33.4,29.5,71,0,8,4,360,1,N
07-10-2018,27,35.4,30.1,63,0,8.3,4,70,1,N
08-10-2018,27,34.8,29.8,63,0,7,4,150,1,N
09-10-2018,26,35.2,30.5,58,0,8,5,300,2,N
10-10-2018,27,33,29.6,67,0,8.2,4,320,1,N
11-10-2018,27,32.8,30.1,68,0,8,5,340,1,N
12-10-2018,28,32.8,29.6,73,0,8,5,290,1,N
13-10-2018,27,33,29.9,67,0,7.2,4,120,1,N
14-10-2018,26,33.4,29.2,73,0,2.5,4,270,1,N
15-10-2018,27,33.6,30,71,0,6.5,4,60,1,N
16-10-2018,27,32,29.4,74,0,7,4,330,1,N
17-10-2018,27,33.6,29.5,73,0,7.2,5,30,1,N
18-10-2018,27,33.4,29.2,69,0,4.3,4,170,1,N
19-10-2018,25,33.2,28.8,71,14.3,6,3,350,1,N
20-10-2018,26,32.8,29.5,72,0,5.6,6,290,1,N
21-10-2018,27,34.6,30.2,68,0,6,4,20,1,N
22-10-2018,27,33,29.9,71,0,7.5,4,100,1,N
23-10-2018,24,32.8,27,83,26.8,5,4,190,1,N
24-10-2018,25,33.6,29.4,73,0.5,2,4,350,1,N
25-10-2018,26,33.2,29.6,73,0,8.5,4,30,1,N
26-10-2018,27,32.6,29.9,74,0,8.9,4,350,1,N
27-10-2018,26,32.6,29.1,74,2.5,9,3,100,1,N
28-10-2018,26,32.6,29.1,76,2.2,3,4,260,2,N
29-10-2018,25,32.2,28.6,80,94.5,5.4,4,30,1,N
30-10-2018,26,32.2,28.7,79,18.8,6.9,4,310,1,N
31-10-2018,27,34,29.7,71,0,2,4,80,1,N
01-11-2018,27,32.4,29.4,71,0,3.7,3,150,1,N
02-11-2018,25,32.6,28.9,76,20,4,4,60,1,N
03-11-2018,26,32.8,28.7,75,0,3.2,5,190,2,N
04-11-2018,25,31.4,28.8,76,0,0.3,4,340,1,N
05-11-2018,27,32,29.4,75,0,4.5,4,310,1,N
06-11-2018,27,33.2,29.7,69,0,0.8,3,200,1,N
07-11-2018,26,32.6,29,77,0,5,3,290,1,N
08-11-2018,27,31.4,28.4,80,0.5,1.3,5,90,1,N
09-11-2018,26,30.8,27.8,84,1.2,0,4,360,1,N
10-11-2018,26,32.4,28.5,76,8.5,2,4,310,1,N
11-11-2018,26,31,28.4,79,0,5,4,290,1,N
12-11-2018,26,32.6,28.9,77,,1,5,320,1,N
13-11-2018,27,33.2,29.1,74,0,0.3,4,250,1,N
14-11-2018,25,33.6,29.3,70,0,3.2,4,260,2,W
15-11-2018,27,36.6,29.9,65,0,1.5,5,150,2,N
16-11-2018,26,34,30.5,71,9.4,7,5,20,1,N
17-11-2018,28,33.8,30.4,67,0,8.2,4,290,1,N
18-11-2018,27,32.6,29.8,69,0,7,4,300,1,N
19-11-2018,26,32.4,29.6,72,0,0.4,4,290,1,N
20-11-2018,27,32.4,29.3,73,0,5.5,5,320,1,N
21-11-2018,27,33,29.8,70,0,5.7,4,60,1,N
22-11-2018,26,35,28.7,78,0,2,5,320,1,N
23-11-2018,26,32.8,27.8,82,47,5.3,4,270,1,N
24-11-2018,25,32,28.2,80,12,6.5,4,290,1,N
25-11-2018,26,31.6,28.6,77,0,2.9,3,320,1,N
26-11-2018,27,30,27.6,81,0,1.8,3,110,1,N
27-11-2018,24,32,28.2,79,13.2,1,4,120,1,N
28-11-2018,26,32.6,28.9,80,22,6,5,190,2,S
29-11-2018,26,31.6,27.9,81,0,4,3,150,1,N
30-11-2018,25,32,27.5,82,7.1,3,3,90,1,N
01-12-2018,25,31.2,28.6,80,,2,4,350,0,C
02-12-2018,27,31.6,29.1,74,0,0,3,340,1,N
03-12-2018,27,31,27.5,85,,2.2,3,310,0,N
04-12-2018,26,30.8,27.8,81,11.4,0,3,340,1,N
05-12-2018,25,33.2,28.2,82,2,1.6,3,310,1,C
06-12-2018,26,31.4,28.1,78,1,5.2,4,340,1,C
07-12-2018,26,32.4,28.9,75,4,4,4,300,1,N
08-12-2018,26,32.6,29.3,77,0,6.2,4,280,1,C
09-12-2018,27,31.6,29,79,,0.5,3,340,1,C
10-12-2018,27,31.6,28.5,79,0,0,5,320,1,C
11-12-2018,27,33.4,29.1,75,0,1.5,5,310,1,N
12-12-2018,27,33.6,28.4,78,0,4,3,330,1,N
13-12-2018,25,34.2,29.4,75,0.8,1.2,4,280,1,N
14-12-2018,26,34.2,29.3,70,,5.3,3,150,2,W
15-12-2018,26,32,28.5,73,6,6,6,310,2,W
16-12-2018,27,34.6,29.6,67,0,4,5,250,2,W
17-12-2018,27,35.4,30.2,67,0,3.5,4,10,2,C
18-12-2018,27,33.4,29.1,73,0,8,5,310,1,C
19-12-2018,26,33.6,28.4,78,23.4,,5,290,2,C
20-12-2018,25,34.2,29.7,69,0,,5,250,2,C
21-12-2018,27,32.4,29,66,0,7.4,4,300,2,NW
22-12-2018,27,30,28.6,77,0,4,3,340,1,C
23-12-2018,26,30.6,27.3,78,0,0,6,240,2,W
24-12-2018,26,32.4,29,70,0,0.1,5,280,2,W
25-12-2018,24,31.6,27.1,81,0,4.2,6,250,3,SW
26-12-2018,25,30,26.7,82,2.7,2.7,5,280,2,W
27-12-2018,25,33,28.8,71,1,0.5,6,280,3,W
28-12-2018,26,34,29.3,67,0,6,8,250,3,W
29-12-2018,26,34,29.5,72,0,8,6,290,4,W
30-12-2018,26,34.4,30.2,69,0,5.4,6,250,4,SW
31-12-2018,27,32.8,28.8,71,0,8,7,230,3,SW
01-01-2019,24,30.6,26,84,8.5,5.5,4,240,2,SW
02-01-2019,24.2,33,28.3,75,2.3,1.2,5,290,2,W
03-01-2019,24.6,33.4,28.3,74,0.4,4.6,5,280,2,W
04-01-2019,24.8,34,29.3,67,0,6,7,250,3,W
05-01-2019,26.4,33.4,28.9,71,0,8.8,5,280,1,C
06-01-2019,26.6,32.6,29.4,72,,4.3,4,340,1,C
07-01-2019,27.4,33.4,29.7,77,0,8,5,270,2,C
08-01-2019,25,32,28.2,80,9.6,7.9,5,300,2,C
09-01-2019,26,32.4,28.9,80,3,5.2,5,290,2,C
10-01-2019,24,32.4,27.7,83,70.4,3.6,4,310,1,C
11-01-2019,25,31.6,29,79,2,5.5,3,310,1,C
12-01-2019,23.6,32,28.6,80,17,8,6,260,2,C
13-01-2019,25,32.2,28.1,81,3,5.4,3,170,1,C
14-01-2019,23,29.8,27.4,78,5.2,1,4,320,1,C
15-01-2019,26,32,28.5,79,1.6,0.7,4,290,2,W
16-01-2019,26.2,29.4,27.9,81,0,1.5,3,300,1,C
17-01-2019,26,32,28.3,78,2.3,0,4,260,2,C
18-01-2019,26,31.4,28,78,0,2.3,3,290,2,C
19-01-2019,24.6,30.6,27.5,81,17.6,2,5,280,1,C
20-01-2019,25.8,30.8,28.3,78,1.5,1,4,300,2,C
21-01-2019,26,30.4,27.6,84,3,3,3,270,1,W
22-01-2019,24.6,29.3,26.1,89,5.6,0.1,6,280,1,C
23-01-2019,24,31.6,27.5,80,26.9,0,4,290,1,C
24-01-2019,24.6,31,27.5,82,7,1,7,280,3,NW
25-01-2019,24,29.4,26.3,87,45.1,6.7,3,310,1,C
26-01-2019,24.6,30.4,27.9,83,36.6,0,6,290,2,W
27-01-2019,24.6,28.8,27.4,86,11,3.4,5,300,1,C
28-01-2019,25.8,30.4,28.1,80,14,0,4,220,2,C
29-01-2019,23.8,30.4,27.8,80,1.4,1,5,300,1,C
30-01-2019,23.8,31,27.3,86,86.6,5,4,310,1,C
31-01-2019,25,31,26.8,86,0.6,5.3,5,270,2,W
01-02-2019,25,31,27,83,8.1,3.5,3,260,1,C
02-02-2019,24,30.8,27.9,80,2.2,3.2,5,300,2,C
03-02-2019,25.8,31.4,28,83,0,4.8,4,280,1,C
04-02-2019,26.6,31.6,28.5,80,14,6.5,7,290,2,C
05-02-2019,25.2,31.8,28.5,80,0,2.8,5,300,1,C
06-02-2019,26.2,31,27.4,84,4.5,5.4,4,180,1,C
07-02-2019,24,31.8,29.2,77,4.2,4,4,340,1,C
08-02-2019,26.2,31.6,28.4,83,0,7.6,7,330,2,C
09-02-2019,26.4,32.6,28.8,74,0,7.8,5,190,1,C
10-02-2019,25,32.6,27.9,82,0,5,5,290,2,C
11-02-2019,25,31.6,26.8,83,20.1,6,5,290,1,C
12-02-2019,25.6,29.8,27.8,82,14.5,4.3,4,290,2,W
13-02-2019,25.6,31.6,28.4,78,49,3,4,240,1,C
14-02-2019,24.6,31.8,28.7,76,0,1,4,40,1,C
15-02-2019,25.6,30.2,28.2,79,0,9,4,330,1,C
16-02-2019,25.5,30.6,27.6,84,20.5,3,4,280,1,C
17-02-2019,24.6,30.8,27.5,80,45,2.5,4,260,1,C
18-02-2019,24.8,32.2,29,76,,7,6,310,2,C
19-02-2019,27,33,29.3,76,,4.2,4,340,1,C
20-02-2019,26.6,31,28.1,84,24,6,4,310,1,C
21-02-2019,26,31.4,27.6,86,21.7,1.4,4,310,1,C
22-02-2019,25.6,31,27.8,80,10.4,2,5,260,2,C
23-02-2019,24,31.5,27.8,82,27,3,6,330,2,C
24-02-2019,25.8,32,28.4,77,2.4,7,5,320,2,C
25-02-2019,25,32.4,29.2,76,0,5.2,5,320,2,NW
26-02-2019,26.4,34,29.7,76,0,6,4,90,2,C
27-02-2019,26,33.6,29.1,83,0,8.9,4,290,1,C
28-02-2019,26.6,32.6,29.1,82,2.5,8,7,360,1,C
01-03-2019,26.8,31,28.3,80,1,5,5,310,2,C
02-03-2019,23.8,31.8,28.5,78,0.9,3.2,5,360,2,C
03-03-2019,25,30,27.1,86,3.5,3,3,300,1,C
04-03-2019,24.2,32,28,82,34.5,0.8,4,360,2,C
05-03-2019,24,31.6,27.5,82,75.6,8,3,360,1,C
06-03-2019,24.6,29,25.7,88,90.5,4,3,200,1,C
07-03-2019,24,30.4,27.2,78,5.4,0,5,320,1,C
08-03-2019,25,32,28.6,79,0,0,8,320,2,C
09-03-2019,24.4,31.8,27.5,81,22,7.5,7,320,2,C
10-03-2019,25,32,28.4,77,0,4,5,210,1,C
11-03-2019,26.2,31.8,28.1,78,0.4,2.2,6,240,2,C
12-03-2019,25,30,27.1,84,4.1,3.1,6,340,2,C
13-03-2019,24.8,32,28,79,6.8,0.6,4,300,1,C
14-03-2019,24,32.4,27.9,73,28,2,3,200,1,C
15-03-2019,24.6,32.8,28.7,78,0,5.3,7,320,2,C
16-03-2019,25,32.2,28.6,74,0.5,5,5,220,2,C
17-03-2019,26.2,31.8,27.8,78,0,3.4,5,310,2,C
18-03-2019,25.4,32.8,28,76,7.8,1,5,280,1,C
19-03-2019,25.8,30.4,27.7,78,2.8,2.6,5,280,2,W
20-03-2019,25,31.6,28.3,77,,1,8,320,3,SW
21-03-2019,26.2,32.2,28.4,76,0,7,5,300,2,C
22-03-2019,26.8,32.8,29.2,74,0,3,4,150,2,C
23-03-2019,27,33.8,29.2,76,3.2,7,7,360,2,C
24-03-2019,25,33.8,29.1,74,1.2,6,4,270,2,W
25-03-2019,26.4,32.6,27.7,80,0,7,4,260,1,C
26-03-2019,25.6,33.2,28.8,79,5,3.2,8,260,2,C
27-03-2019,25,33,28.2,82,10.5,8.3,4,270,1,C
28-03-2019,25,34.8,29.4,74,17,6.4,5,290,2,C
29-03-2019,25,33.2,28.7,77,1,2.5,9,330,2,C
30-03-2019,25.8,32.6,28.7,79,5,7.3,4,340,1,C
31-03-2019,25.8,32.6,28.5,78,0.6,6.5,7,310,1,C
01-04-2019,26.6,32.6,28.3,76,,4.5,4,200,2,C
02-04-2019,25,33,27.7,79,12,5,6,280,2,C
03-04-2019,25,32.8,28.1,82,8.8,6.1,6,290,2,C
04-04-2019,25.2,32.8,29.4,74,5.6,7.8,4,300,2,NW
05-04-2019,26.8,32.2,28.5,79,,6,5,320,2,C
06-04-2019,26.6,32.4,28.5,80,1.7,3.5,4,200,1,C
07-04-2019,25,33.2,28,78,2,5.5,6,280,1,C
08-04-2019,24.8,33.2,29.1,82,50.6,6.8,6,270,2,C
09-04-2019,25,32.2,28.6,80,3.5,5.2,6,310,2,C
10-04-2019,25,32.8,29.5,74,0,3,4,200,1,C
11-04-2019,26,35.2,30.4,70,0,3,7,300,2,C
12-04-2019,26,33,29.5,75,0,6.9,4,280,2,W
13-04-2019,27,33.2,29.8,75,0,3.9,8,330,2,C
14-04-2019,25.8,34,29.6,70,1,6.3,4,260,1,C
15-04-2019,26,33,28.8,78,0,6.2,6,320,2,C
16-04-2019,25,33.2,28.3,81,6.8,3.6,5,320,1,C
17-04-2019,26,32.4,28.9,80,1.8,4,3,300,1,C
18-04-2019,26.4,34.6,30.7,74,0,5.3,6,120,2,C
19-04-2019,26,32,27.9,86,18.2,6.9,5,100,1,C
20-04-2019,25,30.8,27.8,83,12.9,2.8,4,330,1,C
21-04-2019,25.6,33.8,29.4,80,5.6,0.5,5,290,2,C
22-04-2019,27.2,34.8,30.1,69,11,5.5,6,280,2,C
23-04-2019,25.2,34.4,30.3,72,0,6.6,7,100,2,C
24-04-2019,27.4,30.6,28,84,0,5,4,340,1,C
25-04-2019,25.4,34.2,29.3,77,22.8,0,4,80,1,C
26-04-2019,26,33.2,28.3,84,13.2,6,5,320,1,C
27-04-2019,26.2,30.8,27.9,85,1.8,4.3,4,320,1,C
28-04-2019,27,31,28.5,82,0,0.1,3,200,1,C
29-04-2019,26.4,31.4,28.9,81,5.5,2.3,3,270,1,C
30-04-2019,26.4,31.6,28.2,83,9.8,0.5,4,80,1,C
01-05-2019,26,31.4,28.6,76,24.5,1.5,5,240,3,W
02-05-2019,25.6,34.4,29.6,72,0,1,4,260,2,W
03-05-2019,26.4,32.4,29.2,78,0,6,4,360,1,C
04-05-2019,27,32.6,29.5,79,,6,4,300,2,C
05-05-2019,26,32.6,29.1,80,8,5,6,310,2,C
06-05-2019,27,32,29,78,,6,3,340,1,C
07-05-2019,26,33.2,29.4,77,0,1.5,5,310,1,C
08-05-2019,27,33.4,29,77,0,6,3,270,1,C
09-05-2019,26,33.2,28.8,78,0,5.2,6,330,2,C
10-05-2019,26,31.8,28.4,78,8,6.4,4,290,1,C
11-05-2019,26,33,29.4,81,3.8,2.6,3,110,1,C
12-05-2019,27,34.2,29.9,76,0,5,4,260,1,C
13-05-2019,27,34.2,30,72,0,,8,330,1,C
14-05-2019,28,34.8,30.3,72,0,6.8,4,50,2,E
15-05-2019,26,34.4,30.4,74,0,6.4,4,90,2,E
16-05-2019,25,32.8,29.1,77,0,4.5,4,330,1,C
17-05-2019,26,32.4,28.7,80,1.2,5,4,350,1,C
18-05-2019,26,32.4,29.1,77,2.3,5,4,130,1,C
19-05-2019,27,33.4,29.6,70,0,3,4,80,2,E
20-05-2019,27,34.4,30.3,72,0,6,4,350,2,C
21-05-2019,28,34.2,30.3,71,0,6.2,4,70,1,C
22-05-2019,27,33.8,29.8,69,0,7,4,290,2,C
23-05-2019,27,35,30.5,68,0,6,5,100,2,E
24-05-2019,27,34.6,30.2,66,0,6.4,3,70,1,C
25-05-2019,27,34,29.6,71,0,6.5,4,40,1,C
26-05-2019,27,33.8,29.8,70,0,6.3,5,330,1,C
27-05-2019,27,34.8,30.6,69,,5.5,5,60,2,E
28-05-2019,27,34.4,30.3,68,0,6.5,4,60,2,C
29-05-2019,28,34.4,30.1,72,0,6.3,6,120,2,E
30-05-2019,27,33.8,29.5,73,0,6,3,150,1,C
31-05-2019,26,34.8,30.6,66,0,6.5,4,330,1,C
01-06-2019,27,33.2,29.4,72,0,6.5,3,310,1,C
02-06-2019,27,32.6,29.5,74,0,5.2,6,320,2,C
03-06-2019,27,32.8,28.6,71,0,4.3,4,130,1,C
04-06-2019,26,33.6,29.6,71,0,1,6,80,2,E
05-06-2019,26,34.2,29.5,74,0,5,4,40,1,C
06-06-2019,27,34,30,75,0,6.5,4,50,2,E
07-06-2019,27,32.4,29.3,73,0,5,4,200,1,C
08-06-2019,24,33.2,29.1,79,18.1,3.2,6,270,2,C
09-06-2019,25,32.8,29.1,76,0,4.7,6,320,1,C
10-06-2019,26,33.6,29.1,70,0,5.7,3,130,1,C
11-06-2019,26,33.8,29.7,74,0,6.2,3,330,1,C
12-06-2019,27,33.4,29.7,74,0,5,3,330,1,C
13-06-2019,28,32.4,29.8,75,0,5.5,5,280,1,C
14-06-2019,26,31.6,28.6,78,0,4.2,4,230,1,C
15-06-2019,26,32.4,29.2,77,5,2,3,80,1,C
16-06-2019,27,33.6,29.5,74,0,4,5,290,2,C
17-06-2019,25,33.2,29.3,72,0,2.5,4,100,1,C
18-06-2019,25,33.4,28.8,70,0,4.8,3,150,1,C
19-06-2019,25,34.4,29.5,72,,6.2,4,110,1,C
20-06-2019,27,34.4,29.6,66,0,6.5,4,290,1,C
21-06-2019,26,33.2,28.6,72,0,5.3,6,310,1,C
